1.800747489929199219e+01,1.228352584838867188e+02,3.670793151855468750e+01,4.114218139648437500e+01,3.432708358764648438e+01,3.372646331787109375e+01,3.378361892700195312e+01,3.476613616943359375e+01,3.638339614868164062e+01,1.000000000000000000e+00
2.286090469360351562e+01,1.254563446044921875e+02,4.141493606567382812e+01,4.574459838867187500e+01,3.791289520263671875e+01,3.783733367919921875e+01,3.789960098266601562e+01,3.913039016723632812e+01,4.100962448120117188e+01,1.000000000000000000e+00
2.372793960571289062e+01,1.240427780151367188e+02,3.979330444335937500e+01,4.413187789916992188e+01,3.669292831420898438e+01,3.656245803833007812e+01,3.631810379028320312e+01,3.751329040527343750e+01,3.925607299804687500e+01,1.000000000000000000e+00
2.119015693664550781e+01,1.251521530151367188e+02,4.126035308837890625e+01,4.561584854125976562e+01,3.785968399047851562e+01,3.787031936645507812e+01,3.772981262207031250e+01,3.895683670043945312e+01,4.081541061401367188e+01,1.000000000000000000e+00
2.868901062011718750e+01,1.217572021484375000e+02,4.315132141113281250e+01,4.769616699218750000e+01,3.962548065185546875e+01,3.997640991210937500e+01,3.977939605712890625e+01,4.121557617187500000e+01,4.293164825439453125e+01,1.000000000000000000e+00
3.016352653503417969e+01,1.188317871093750000e+02,4.133118057250976562e+01,4.594518661499023438e+01,3.820737838745117188e+01,3.825772476196289062e+01,3.790831756591796875e+01,3.935835647583007812e+01,4.090552139282226562e+01,1.000000000000000000e+00
2.771903228759765625e+01,1.178860626220703125e+02,4.197957229614257812e+01,4.664815139770507812e+01,3.910152435302734375e+01,3.935242462158203125e+01,3.883805084228515625e+01,4.033616638183593750e+01,4.188978576660156250e+01,1.000000000000000000e+00
1.699889183044433594e+01,1.257110824584960938e+02,3.898151397705078125e+01,4.352701950073242188e+01,3.610122680664062500e+01,3.559657669067382812e+01,3.588114929199218750e+01,3.686116409301757812e+01,3.857700729370117188e+01,1.000000000000000000e+00
2.584911537170410156e+01,1.222951812744140625e+02,4.022884368896484375e+01,4.465054321289062500e+01,3.705609512329101562e+01,3.703128051757812500e+01,3.699557113647460938e+01,3.828822708129882812e+01,3.976534652709960938e+01,1.000000000000000000e+00
2.508807373046875000e+01,1.236423263549804688e+02,4.586930465698242188e+01,5.029546356201171875e+01,4.204056167602539062e+01,4.244420623779296875e+01,4.274045562744140625e+01,4.427421569824218750e+01,4.629262161254882812e+01,1.000000000000000000e+00
2.593163871765136719e+01,1.269111480712890625e+02,4.585132598876953125e+01,5.001247024536132812e+01,4.155986404418945312e+01,4.218043518066406250e+01,4.219749832153320312e+01,4.397353363037109375e+01,4.595757293701171875e+01,1.000000000000000000e+00
2.775037574768066406e+01,1.197955474853515625e+02,4.280233383178710938e+01,4.740760803222656250e+01,3.989465332031250000e+01,3.987759780883789062e+01,3.981440353393554688e+01,4.119454956054687500e+01,4.369411468505859375e+01,1.000000000000000000e+00
1.635372734069824219e+01,1.113034133911132812e+02,3.488312149047851562e+01,4.071492004394531250e+01,3.359264755249023438e+01,3.220479965209960938e+01,3.273090362548828125e+01,3.413322448730468750e+01,3.466233444213867188e+01,1.000000000000000000e+00
1.745648193359375000e+01,1.120246963500976562e+02,3.757966995239257812e+01,4.340169906616210938e+01,3.598597717285156250e+01,3.500970840454101562e+01,3.510562515258789062e+01,3.666050720214843750e+01,3.745910263061523438e+01,1.000000000000000000e+00
2.853895378112792969e+01,1.147232360839843750e+02,4.314019775390625000e+01,4.876623153686523438e+01,4.133161544799804688e+01,4.132407760620117188e+01,4.063199996948242188e+01,4.231544876098632812e+01,4.455943679809570312e+01,1.000000000000000000e+00
2.832896995544433594e+01,1.190056457519531250e+02,4.251914978027343750e+01,4.744517517089843750e+01,3.937952804565429688e+01,3.929475784301757812e+01,3.952964782714843750e+01,4.071777343750000000e+01,4.241649246215820312e+01,1.000000000000000000e+00
2.680478477478027344e+01,1.207055892944335938e+02,4.098729324340820312e+01,4.574347686767578125e+01,3.765491867065429688e+01,3.726404571533203125e+01,3.769546890258789062e+01,3.864143371582031250e+01,4.039429473876953125e+01,1.000000000000000000e+00
2.529091644287109375e+01,1.163487701416015625e+02,4.057526016235351562e+01,4.589301300048828125e+01,3.797364425659179688e+01,3.755380249023437500e+01,3.743386840820312500e+01,3.856805801391601562e+01,3.997431182861328125e+01,1.000000000000000000e+00
2.252069473266601562e+01,1.080171508789062500e+02,4.316373062133789062e+01,4.960836791992187500e+01,4.143725204467773438e+01,4.074502944946289062e+01,4.143765640258789062e+01,4.325297164916992188e+01,4.408586502075195312e+01,1.000000000000000000e+00
2.478072166442871094e+01,1.088329391479492188e+02,4.187310791015625000e+01,4.776443862915039062e+01,3.994024276733398438e+01,3.949268341064453125e+01,3.984009933471679688e+01,4.214000701904296875e+01,4.264941787719726562e+01,1.000000000000000000e+00
2.553968811035156250e+01,1.151089401245117188e+02,4.062354660034179688e+01,4.592039489746093750e+01,3.808756256103515625e+01,3.769603729248046875e+01,3.777602386474609375e+01,3.890311050415039062e+01,4.013562393188476562e+01,1.000000000000000000e+00
2.627508735656738281e+01,1.177116546630859375e+02,4.609415817260742188e+01,5.138699722290039062e+01,4.271959304809570312e+01,4.251278305053710938e+01,4.364238357543945312e+01,4.495888900756835938e+01,4.689892959594726562e+01,1.000000000000000000e+00
7.276402950286865234e+00,1.082654571533203125e+02,3.235574722290039062e+01,3.873402786254882812e+01,3.203859710693359375e+01,2.906763076782226562e+01,3.089950942993164062e+01,3.143305397033691406e+01,3.224031829833984375e+01,0.000000000000000000e+00
8.673196792602539062e+00,1.117910232543945312e+02,3.288082504272460938e+01,3.916856384277343750e+01,3.222781372070312500e+01,2.947327804565429688e+01,3.126877975463867188e+01,3.176567077636718750e+01,3.271409988403320312e+01,0.000000000000000000e+00
1.094405174255371094e+01,1.135082855224609375e+02,3.407319641113281250e+01,4.052428817749023438e+01,3.329568862915039062e+01,3.048913764953613281e+01,3.224852752685546875e+01,3.297008514404296875e+01,3.390924072265625000e+01,0.000000000000000000e+00
1.122063922882080078e+01,1.119246444702148438e+02,3.276965713500976562e+01,3.926710891723632812e+01,3.221145248413085938e+01,2.931047821044921875e+01,3.103379249572753906e+01,3.187905120849609375e+01,3.278693389892578125e+01,0.000000000000000000e+00
1.460042953491210938e+01,1.179057693481445312e+02,3.406082534790039062e+01,4.037772750854492188e+01,3.287834930419921875e+01,3.051146316528320312e+01,3.206612777709960938e+01,3.284803009033203125e+01,3.410688400268554688e+01,0.000000000000000000e+00
1.537369632720947266e+01,1.175176773071289062e+02,3.442691421508789062e+01,4.081959152221679688e+01,3.333370590209960938e+01,3.090110015869140625e+01,3.246437454223632812e+01,3.317939376831054688e+01,3.440483474731445312e+01,0.000000000000000000e+00
8.769149780273437500e+00,1.087128677368164062e+02,3.273033523559570312e+01,3.934067153930664062e+01,3.245323944091796875e+01,2.936749267578125000e+01,3.134667587280273438e+01,3.188841247558593750e+01,3.266381072998046875e+01,0.000000000000000000e+00
7.744462490081787109e+00,1.109046249389648438e+02,3.266474151611328125e+01,3.884815979003906250e+01,3.203992462158203125e+01,2.941230583190917969e+01,3.096662330627441406e+01,3.141803932189941406e+01,3.232110977172851562e+01,0.000000000000000000e+00
7.820231437683105469e+00,1.103350067138671875e+02,3.306321334838867188e+01,3.932765579223632812e+01,3.251089859008789062e+01,2.972837448120117188e+01,3.123956680297851562e+01,3.160783004760742188e+01,3.250495529174804688e+01,0.000000000000000000e+00
1.489858055114746094e+01,1.219968261718750000e+02,3.223890686035156250e+01,3.776969528198242188e+01,3.069776725769042969e+01,2.878639221191406250e+01,2.971951293945312500e+01,2.977147865295410156e+01,3.089164352416992188e+01,0.000000000000000000e+00
1.637874221801757812e+01,1.207061538696289062e+02,3.226838684082031250e+01,3.816802215576171875e+01,3.095740509033203125e+01,2.891654968261718750e+01,2.990703582763671875e+01,2.994621467590332031e+01,3.120948219299316406e+01,0.000000000000000000e+00
1.605124473571777344e+01,1.199217147827148438e+02,3.237424087524414062e+01,3.841310882568359375e+01,3.109721183776855469e+01,2.902407836914062500e+01,3.003210639953613281e+01,3.002330207824707031e+01,3.131760406494140625e+01,0.000000000000000000e+00
1.176815032958984375e+01,1.163399658203125000e+02,3.049918556213378906e+01,3.644867706298828125e+01,2.945790290832519531e+01,2.707918167114257812e+01,2.827080535888671875e+01,2.840398788452148438e+01,2.923777580261230469e+01,0.000000000000000000e+00
7.321854114532470703e+00,1.086204833984375000e+02,3.148538589477539062e+01,3.726593399047851562e+01,3.122042274475097656e+01,2.829820060729980469e+01,3.016623687744140625e+01,3.089396667480468750e+01,3.227575302124023438e+01,0.000000000000000000e+00
1.006802845001220703e+01,1.142887725830078125e+02,3.502149963378906250e+01,4.111128616333007812e+01,3.425315475463867188e+01,3.167587471008300781e+01,3.334908676147460938e+01,3.411400222778320312e+01,3.583286285400390625e+01,0.000000000000000000e+00
9.174012184143066406e+00,1.137935943603515625e+02,3.459449386596679688e+01,4.059349441528320312e+01,3.373120117187500000e+01,3.126472091674804688e+01,3.272431182861328125e+01,3.371184539794921875e+01,3.517118835449218750e+01,0.000000000000000000e+00
8.727021217346191406e+00,1.106392669677734375e+02,3.333232498168945312e+01,3.970902633666992188e+01,3.283839416503906250e+01,2.985083007812500000e+01,3.146041488647460938e+01,3.236561203002929688e+01,3.350264358520507812e+01,0.000000000000000000e+00
1.541267490386962891e+01,1.191538238525390625e+02,3.892213439941406250e+01,4.543774032592773438e+01,3.760820388793945312e+01,3.604657745361328125e+01,3.692476272583007812e+01,3.718708801269531250e+01,3.901854705810546875e+01,0.000000000000000000e+00
1.696017456054687500e+01,1.208232879638671875e+02,3.972869491577148438e+01,4.634627151489257812e+01,3.820390701293945312e+01,3.679743957519531250e+01,3.753194808959960938e+01,3.763345718383789062e+01,3.957201385498046875e+01,0.000000000000000000e+00
4.723827838897705078e+00,1.058335189819335938e+02,3.399329757690429688e+01,4.093498611450195312e+01,3.395822906494140625e+01,3.113645935058593750e+01,3.273749160766601562e+01,3.336367416381835938e+01,3.410987854003906250e+01,0.000000000000000000e+00
4.951524257659912109e+00,1.071879730224609375e+02,3.405046463012695312e+01,4.086865615844726562e+01,3.385196304321289062e+01,3.109817886352539062e+01,3.259654617309570312e+01,3.312614440917968750e+01,3.395601272583007812e+01,0.000000000000000000e+00
9.460737228393554688e+00,1.107692260742187500e+02,3.306876754760742188e+01,3.979878616333007812e+01,3.261325454711914062e+01,2.977110862731933594e+01,3.140611267089843750e+01,3.165515899658203125e+01,3.235552978515625000e+01,0.000000000000000000e+00
1.019493103027343750e+01,1.125524444580078125e+02,3.167312812805175781e+01,3.783815765380859375e+01,3.097233963012695312e+01,2.836839675903320312e+01,3.006467247009277344e+01,3.033586311340332031e+01,3.144525337219238281e+01,0.000000000000000000e+00
7.145551204681396484e+00,1.102847824096679688e+02,3.206399917602539062e+01,3.802751159667968750e+01,3.159453010559082031e+01,2.839555549621582031e+01,3.054569435119628906e+01,3.136544227600097656e+01,3.247596359252929688e+01,0.000000000000000000e+00
7.375606536865234375e+00,1.086283340454101562e+02,3.217429733276367188e+01,3.818073272705078125e+01,3.192689895629882812e+01,2.871009826660156250e+01,3.082520484924316406e+01,3.168630981445312500e+01,3.298598480224609375e+01,0.000000000000000000e+00
6.700531482696533203e+00,1.107999572753906250e+02,3.203864288330078125e+01,3.779368209838867188e+01,3.149726295471191406e+01,2.883180999755859375e+01,3.052742004394531250e+01,3.128373527526855469e+01,3.263907241821289062e+01,0.000000000000000000e+00
7.877824783325195312e+00,1.137365951538085938e+02,3.496113967895507812e+01,4.087472152709960938e+01,3.402413940429687500e+01,3.181378746032714844e+01,3.302466201782226562e+01,3.406204986572265625e+01,3.562419128417968750e+01,0.000000000000000000e+00
8.971411705017089844e+00,1.127880935668945312e+02,3.610990905761718750e+01,4.209804534912109375e+01,3.522994232177734375e+01,3.284367752075195312e+01,3.404359817504882812e+01,3.536964035034179688e+01,3.701193618774414062e+01,0.000000000000000000e+00
1.034317111968994141e+01,1.099006805419921875e+02,3.511775970458984375e+01,4.191009140014648438e+01,3.478193664550781250e+01,3.176421737670898438e+01,3.340890121459960938e+01,3.450482940673828125e+01,3.573512649536132812e+01,0.000000000000000000e+00
9.649291992187500000e+00,1.164600906372070312e+02,3.730907440185546875e+01,4.364257812500000000e+01,3.591173934936523438e+01,3.366915893554687500e+01,3.491743087768554688e+01,3.535723495483398438e+01,3.679489517211914062e+01,0.000000000000000000e+00
1.097356986999511719e+01,1.137654037475585938e+02,3.633416748046875000e+01,4.304281997680664062e+01,3.547500228881835938e+01,3.326626205444335938e+01,3.433793640136718750e+01,3.468922805786132812e+01,3.597276687622070312e+01,0.000000000000000000e+00
1.173387336730957031e+01,1.133196334838867188e+02,3.547423934936523438e+01,4.211405944824218750e+01,3.468357467651367188e+01,3.242881011962890625e+01,3.367412567138671875e+01,3.398972702026367188e+01,3.532054901123046875e+01,0.000000000000000000e+00
9.958168029785156250e+00,1.113708648681640625e+02,3.381549835205078125e+01,4.034352111816406250e+01,3.330732727050781250e+01,3.102397346496582031e+01,3.216425704956054688e+01,3.243260192871093750e+01,3.351956558227539062e+01,0.000000000000000000e+00
1.002655410766601562e+01,1.087354583740234375e+02,3.382321929931640625e+01,4.098379898071289062e+01,3.375881195068359375e+01,3.059443473815917969e+01,3.230224609375000000e+01,3.260198974609375000e+01,3.370911026000976562e+01,0.000000000000000000e+00
8.658401489257812500e+00,1.112203903198242188e+02,3.236170196533203125e+01,3.842477035522460938e+01,3.182311439514160156e+01,2.896970748901367188e+01,3.074955940246582031e+01,3.131255722045898438e+01,3.252254104614257812e+01,0.000000000000000000e+00
7.789617538452148438e+00,1.095633239746093750e+02,3.345171737670898438e+01,3.958380126953125000e+01,3.315099716186523438e+01,3.013878822326660156e+01,3.215085983276367188e+01,3.295414352416992188e+01,3.428709411621093750e+01,0.000000000000000000e+00
7.316012859344482422e+00,1.110534439086914062e+02,3.205046081542968750e+01,3.785426712036132812e+01,3.150168800354003906e+01,2.881497955322265625e+01,3.058126831054687500e+01,3.145676422119140625e+01,3.292076492309570312e+01,0.000000000000000000e+00
7.407863616943359375e+00,1.098358840942382812e+02,3.202315902709960938e+01,3.804641342163085938e+01,3.159991264343261719e+01,2.840977668762207031e+01,3.042899513244628906e+01,3.145734596252441406e+01,3.271171569824218750e+01,0.000000000000000000e+00
1.067024421691894531e+01,1.113995819091796875e+02,3.241689300537109375e+01,3.885987091064453125e+01,3.197588539123535156e+01,2.885809516906738281e+01,3.078610992431640625e+01,3.156680870056152344e+01,3.267751693725585938e+01,0.000000000000000000e+00
1.118764686584472656e+01,1.104246444702148438e+02,3.359293365478515625e+01,4.036853790283203125e+01,3.331830596923828125e+01,3.008287620544433594e+01,3.211152648925781250e+01,3.278426742553710938e+01,3.391971588134765625e+01,0.000000000000000000e+00
7.728475570678710938e+00,1.080477294921875000e+02,3.272121429443359375e+01,3.964855957031250000e+01,3.252838134765625000e+01,2.899967765808105469e+01,3.136696052551269531e+01,3.194704055786132812e+01,3.280400848388671875e+01,0.000000000000000000e+00
9.522761344909667969e+00,1.098272018432617188e+02,3.285028076171875000e+01,3.967317962646484375e+01,3.252940750122070312e+01,2.928459548950195312e+01,3.134010696411132812e+01,3.185897254943847656e+01,3.295571899414062500e+01,0.000000000000000000e+00
9.867566108703613281e+00,1.106386413574218750e+02,3.387568664550781250e+01,4.080613327026367188e+01,3.351021575927734375e+01,3.029271507263183594e+01,3.230440521240234375e+01,3.275711822509765625e+01,3.377002716064453125e+01,0.000000000000000000e+00
7.845981597900390625e+00,1.114357604980468750e+02,3.172224807739257812e+01,3.804231643676757812e+01,3.106291961669921875e+01,2.804062080383300781e+01,3.007132911682128906e+01,3.040419197082519531e+01,3.110978889465332031e+01,0.000000000000000000e+00
4.633863449096679688e+00,1.117947235107421875e+02,3.382359313964843750e+01,4.020473480224609375e+01,3.296073150634765625e+01,2.988430023193359375e+01,3.183494567871093750e+01,3.241208267211914062e+01,3.340241622924804688e+01,0.000000000000000000e+00
1.161523628234863281e+01,1.153579940795898438e+02,3.177447509765625000e+01,3.744095611572265625e+01,3.086994552612304688e+01,2.842289733886718750e+01,2.984961891174316406e+01,3.014640617370605469e+01,3.117113685607910156e+01,0.000000000000000000e+00
9.408366203308105469e+00,1.151258773803710938e+02,3.201979064941406250e+01,3.760152053833007812e+01,3.103855895996093750e+01,2.869648551940917969e+01,2.997403907775878906e+01,3.021562194824218750e+01,3.121066284179687500e+01,0.000000000000000000e+00
8.638742446899414062e+00,1.102927856445312500e+02,3.157119941711425781e+01,3.737342834472656250e+01,3.119418144226074219e+01,2.834609985351562500e+01,2.986556434631347656e+01,3.036558341979980469e+01,3.141340827941894531e+01,0.000000000000000000e+00
7.694408416748046875e+00,1.101929092407226562e+02,3.180514717102050781e+01,3.772826385498046875e+01,3.136801910400390625e+01,2.846479606628417969e+01,3.022012710571289062e+01,3.077948951721191406e+01,3.187991714477539062e+01,0.000000000000000000e+00
1.109757518768310547e+01,1.125041580200195312e+02,3.248495483398437500e+01,3.874206924438476562e+01,3.195166397094726562e+01,2.889831542968750000e+01,3.082046508789062500e+01,3.150085830688476562e+01,3.261881256103515625e+01,0.000000000000000000e+00
1.172145271301269531e+01,1.136165466308593750e+02,3.187646293640136719e+01,3.785869598388671875e+01,3.123390769958496094e+01,2.843175315856933594e+01,3.028086853027343750e+01,3.091525459289550781e+01,3.204259109497070312e+01,0.000000000000000000e+00
7.419495105743408203e+00,1.066387710571289062e+02,3.154966545104980469e+01,3.800531768798828125e+01,3.149862480163574219e+01,2.817147636413574219e+01,3.014866256713867188e+01,3.077561187744140625e+01,3.183660888671875000e+01,0.000000000000000000e+00
6.396551132202148438e+00,1.065456771850585938e+02,3.151904869079589844e+01,3.796494674682617188e+01,3.140959358215332031e+01,2.818539428710937500e+01,3.004131698608398438e+01,3.061721801757812500e+01,3.165614318847656250e+01,0.000000000000000000e+00
9.849323272705078125e+00,1.117336883544921875e+02,3.154993820190429688e+01,3.758405685424804688e+01,3.100585746765136719e+01,2.824724197387695312e+01,2.988354873657226562e+01,3.041717529296875000e+01,3.174904251098632812e+01,0.000000000000000000e+00
5.880827903747558594e+00,1.075346450805664062e+02,3.138119506835937500e+01,3.757167434692382812e+01,3.112220764160156250e+01,2.804466438293457031e+01,2.997754859924316406e+01,3.065111732482910156e+01,3.178262710571289062e+01,0.000000000000000000e+00
7.726624965667724609e+00,1.093179779052734375e+02,3.188063240051269531e+01,3.806400299072265625e+01,3.152238655090332031e+01,2.859644126892089844e+01,3.033691215515136719e+01,3.099149513244628906e+01,3.229241561889648438e+01,0.000000000000000000e+00
9.321042060852050781e+00,1.111416549682617188e+02,3.259262847900390625e+01,3.876228713989257812e+01,3.210342025756835938e+01,2.928172683715820312e+01,3.096321868896484375e+01,3.158805084228515625e+01,3.300117874145507812e+01,0.000000000000000000e+00
5.747308254241943359e+00,1.067968673706054688e+02,3.164415168762207031e+01,3.794841384887695312e+01,3.147505950927734375e+01,2.829830169677734375e+01,3.013058090209960938e+01,3.077976226806640625e+01,3.197693061828613281e+01,0.000000000000000000e+00
6.364020824432373047e+00,1.063479995727539062e+02,3.163244438171386719e+01,3.797955322265625000e+01,3.155394363403320312e+01,2.831249237060546875e+01,3.016473388671875000e+01,3.090388488769531250e+01,3.215297317504882812e+01,0.000000000000000000e+00
1.108217334747314453e+01,1.106490020751953125e+02,3.224686431884765625e+01,3.856227493286132812e+01,3.195602607727050781e+01,2.895352745056152344e+01,3.074543380737304688e+01,3.152077102661132812e+01,3.282626342773437500e+01,0.000000000000000000e+00
1.264653778076171875e+01,1.166089859008789062e+02,3.396014785766601562e+01,4.001807022094726562e+01,3.293662643432617188e+01,3.058830642700195312e+01,3.195150947570800781e+01,3.261730957031250000e+01,3.406109237670898438e+01,0.000000000000000000e+00
1.011473846435546875e+01,1.108323669433593750e+02,3.319235610961914062e+01,3.968157196044921875e+01,3.284225082397460938e+01,2.981461334228515625e+01,3.187449645996093750e+01,3.261908340454101562e+01,3.424764251708984375e+01,0.000000000000000000e+00
1.254186248779296875e+01,1.132712860107421875e+02,3.384623336791992188e+01,4.023133468627929688e+01,3.334409713745117188e+01,3.092059516906738281e+01,3.263639068603515625e+01,3.332128143310546875e+01,3.543198013305664062e+01,0.000000000000000000e+00
1.416022300720214844e+01,1.156646652221679688e+02,3.550504684448242188e+01,4.199003982543945312e+01,3.478564834594726562e+01,3.265741348266601562e+01,3.387042236328125000e+01,3.436040115356445312e+01,3.625565338134765625e+01,0.000000000000000000e+00
1.153180789947509766e+01,1.156562194824218750e+02,3.301687240600585938e+01,3.909941482543945312e+01,3.207643127441406250e+01,2.978717613220214844e+01,3.099719047546386719e+01,3.125645446777343750e+01,3.272238540649414062e+01,0.000000000000000000e+00
9.328668594360351562e+00,1.105763549804687500e+02,3.094222068786621094e+01,3.680791854858398438e+01,3.052065467834472656e+01,2.793353652954101562e+01,2.938623809814453125e+01,2.980857276916503906e+01,3.105729484558105469e+01,0.000000000000000000e+00
